,id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score,actors,directors
2159,tm413557,Okko's Inn,MOVIE,"12-year-old Oriko Seki, who lost her parents in a car accident, ended up living in her grandmother's Onsen Ryokan ""Haru no Ya."" With the ghost ""Uribou"" cohabitating with her and all the other odds, she ended up training to be a young female innkeeper. At first, she didn't like the training, but gradually felt her admiration for her title and began to train seriously. Thus, the growth of the young warrior Oriko begins.",2018,PG,94,"['fantasy', 'animation', 'drama', 'family']",['JP'],,tt8328740,7.0,1856.0,7.213,7.1,"['Seiran Kobayashi', 'Nana Mizuki', 'Satsumi Matsuda', 'Rina Endou', 'Etsuko Kozakura', 'Yoko Asagami', 'Kana Hanazawa', 'Teiyu Ichiryusai', 'Masaki Terasoma', 'Fumiko Orikasa', 'Yumiko Kobayashi', 'Mikako Komatsu', 'Makoto Tanaka', 'Rie Takahashi', 'Kunpei Sakamoto', 'Miyako Ito', 'Maiko Nomura', 'Haruka Shimizu', 'Haruka Shamoto', 'Ayako Kamegai', 'Wakana Minami', 'Yuya Murakami', 'Masamichi Kitada', 'Ami Naito', 'Shohei Komatsu', 'Shinnosuke Ogami', 'Nodoka Hasegawa', 'Yurianne Eve', 'Osamu Shitara', 'Chiaki Horan', 'Anju Suzuki', 'Hirohide Yakumaru', 'Koichi Yamadera']",['Kitarou Kousaka']
2160,ts85837,SKY Castle,SHOW,"The drama revolves around the lives of housewives living in a luxurious residential area called SKY Castle in suburban Seoul, where wealthy doctors and professors live. The wives are determined to make their husbands more successful and to raise their children like princes and princesses and to be top students.",2018,TV-MA,68,['drama'],['KR'],1.0,tt9151274,8.6,2925.0,11.683,8.3,"['Yum Jung-ah', 'Yoon Se-ah', 'Lee Tae-ran', 'Kim Seo-hyung', 'Oh Na-ra', 'Jung Joon-ho', 'Choi Won-young', 'Kim Byung-chul', 'Kim Bo-ra', 'Kim Hye-yoon', 'Lee Ji-won', 'Kang Chan-hee', 'Kim Dong-hee', 'Cho Byeong-kyu', 'Lee Hyun-jin', 'Jo Jae-yoon', 'Park You-na', 'Lee Yu-jin', 'Kwon Hwa-woon', 'Jung Ae-ri', 'Cho Mi-nyeo', 'Song Min-hyung', 'Kim Jung-nan', 'You Seong-joo', 'Song Geon-hee', 'Lee Yeon-su', 'Kim Joo-ryoung']",['Jo Hyun-tak']
2161,tm285295,Our Souls at Night,MOVIE,"Addie Moore and Louis Waters, a widow and widower, have lived next to each other for years. The pair have almost no relationship, but that all changes when Addie tries to make a connection with her neighbour.",2017,,101,"['drama', 'romance']",['US'],,tt5034266,6.9,13519.0,10.009,6.7,"['Robert Redford', 'Jane Fonda', 'Matthias Schoenaerts', 'Iain Armitage', 'Judy Greer', 'Phyllis Somerville', 'Bruce Dern', 'John C. Ashton', 'Randy Moore', 'Audrey Walters', 'Chantal Bushell', 'Myra Warren', 'Laurence Anthony Curry', 'Jordan Leigh', 'Constance Freeman', 'Jerry Middleton', 'Ted Maritz', 'Maetrix Fitten']",['Ritesh Batra']
2162,ts88234,Man Like Mobeen,SHOW,"Man Like Mobeen is a four-part series that welcomes you into the life of Mobeen Deen, a 28 year-old from Small Heath in Birmingham.  All Mobeen wants to do is follow his faith, lead a good life, and make sure his younger sister fulfils her potential. But can he juggle these when his criminal past and reputation is always chasing him?",2017,TV-MA,22,['comedy'],['GB'],3.0,tt7639280,8.0,2737.0,1.977,6.7,"['Duaa Karim', 'Mark Silcox', 'Kian Hunt', 'Guz Khan', 'Tez Ilyas']",
2163,tm366019,BuyBust,MOVIE,"A special forces team is sent to snuff out a drug den, but find themselves trapped inside it after being set-up and betrayed.",2018,,127,"['thriller', 'action', 'drama', 'crime']",['PH'],,tt5938084,5.7,1902.0,4.931,6.0,"['Anne Curtis', 'Brandon Vera', 'Joross Gamboa', 'Mara Lopez', 'Nonie Buencamino', 'Aj Muhlach', 'Victor Neri', 'Alex Calleja', 'Arjo Atayde', 'Levi Ignacio', 'Lao Rodriguez', 'Sheen Gener', 'Tarek El Tayecht', 'Maddie Martinez', 'Ricky Pascua', 'Nafa Hilario Cruz', 'Ian Ignacio', 'Mikey Alcaraz', 'Joel Saracho']",['Erik Matti']
2164,tm350607,Escape from Mr. Lemoncello's Library,MOVIE,Can twelve 12-year-olds escape from the most ridiculously brilliant library ever created? Escape from Mr. Lemoncello's Library plunks a dozen sixth-graders into the middle of a futuristic library for a night of nonstop fun and adventure.,2017,G,69,"['fantasy', 'family']","['CA', 'US']",,tt5878476,5.3,465.0,6.236,5.8,"['Casey Simpson', 'Breanna Yde', 'Klarke Pipkin', 'AJ Rivera', 'Russell Roberts', 'Ty Nicolas Consiglio', 'Graham Verchere', 'Dylan Kingwell', 'Samuel Braun']",['Scott McAboy']
2165,tm434917,I Am Jonas,MOVIE,"When Jonas was 14 he met the charismatic but mysterious Nathan. In addition to guiding him in his sexuality, Jonas soon confronts something dark and even dangerous about his new friend. Now an attractive, sexually assured adult, memories still haunt him. Trying frantically to put the missing pieces together, Jonas becomes determined to break the shackles of the past and finally set himself free.",2018,,82,"['drama', 'romance', 'european']",['FR'],,tt8168186,7.0,5896.0,8.67,6.8,"['Félix Maritaud', 'Nicolas Bauwens', 'Tommy Lee Baïk', 'Aure Atika', 'Marie Denarnaud', 'Ilian Bergala', 'Pierre Cartonnet', 'Nicolas Sartous', 'David Baïot', 'Julien Naccache', 'Edith Saulnier']",['Christophe Charrier']
2166,ts57464,Life Sentence,SHOW,"When Stella finds out her terminal cancer is cured, she's going to have to learn to live with all the choices she's made when she decided to ""live like she was dying"".",2018,TV-14,42,"['comedy', 'drama']",['US'],1.0,tt6088922,6.4,3899.0,7.925,6.5,"['Lucy Hale', 'Elliot Knight', 'Brooke Lyons', 'Jayson Blair', 'Dylan Walsh', 'Gillian Vigman', 'Carlos PenaVega', 'Dominique Lucky Martell']",
2167,tm368538,MILF,MOVIE,"Three childhood friends - Elise, Sonia and Cecile - leave for a summer in the South of France to help clear Cecile’s holiday house before it is put up for sale. There, they soon become the prime targets of three horny young men, for whom these single forty-year-old women are much more attractive than girls their age.",2018,,101,"['comedy', 'european']",['FR'],,tt7205316,4.8,6223.0,15.44,5.9,"['Virginie Ledoyen', 'Marie-Josée Croze', 'Axelle Laffont', 'Matthias Dandois', 'Victor Meutelet', 'Waël Sersoub', 'Florence Thomassin', 'Rémi Pedevilla', 'Jéromine Chasseriaud', 'Mitty Hazanavicius', 'Pauline Bression', 'Claude Attia', 'Anne-Marie Ponsot', 'Pierre Lopez', 'Robert Assolen', 'Patrick Seminor', 'Lola Donati', 'Sebastien Vandenberghe', 'Mathieu Molinaro', 'Sarah Fofana', 'Nils Haagensen', 'Rodolphe Hessmann']",['Axelle Laffont']
2168,tm445735,Springsteen On Broadway,MOVIE,"Springsteen on Broadway is a solo acoustic performance written and performed by Tony Award, Academy Award, and 20-time Grammy Award winner Bruce Springsteen. Based on his worldwide best-selling autobiography 'Born to Run,' Springsteen on Broadway is a unique evening with Bruce, his guitar, a piano, and his very personal stories. In addition, it features a special appearance by Patti Scialfa. Netflix will allow global audiences to see the show critics have been raving about from anywhere they are.",2018,,153,"['music', 'documentation']",['US'],,tt8716334,8.5,2199.0,4.117,8.0,"['Bruce Springsteen', 'Patti Scialfa']",['Thom Zimny']
2169,tm427293,Solo,MOVIE,"After falling off a cliff and suffering substantial injures, for 48 long hours a young surfer must face a merciless nature and his own physical and mental agony to try to survive.",2018,,100,"['thriller', 'drama', 'romance', 'sport', 'european']",['ES'],,tt6699860,5.0,2779.0,6.956,5.5,"['Alain Hernández', 'Aura Garrido', 'Ben Temple', 'Leticia Etala', 'Alvaro Vizcaino']",['Hugo Stuven Casasnovas']
2170,tm353742,Bullet Head,MOVIE,A group of career criminals finds itself trapped in a warehouse with the law – and an Attack Dog named DeNiro closing in.,2017,R,94,"['thriller', 'crime', 'drama', 'european']","['US', 'BG']",,tt6204340,5.4,10149.0,10.812,4.9,"['Adrien Brody', 'Antonio Banderas', 'John Malkovich', 'Rory Culkin', 'Ori Pfeffer', 'Alexandra Dinu', 'James Robinson', 'Jay Bogoslovov', 'Deyan Petrov', 'Jason Francis', 'Clive Sawyer', 'Keith D. Evans', 'Kitodar Todorov', 'Mark Theodore Richards', 'Tihomir Vinchev', 'Dimiter Doichinov', 'Owen Davis', 'Josh Ethier', 'Velizar Binev']",['Paul Solet']
2171,tm311898,Small Crimes,MOVIE,"A disgraced former cop, fresh off a six-year prison sentence for attempted murder, returns home looking for redemption but winds up trapped in the mess he left behind.",2017,,95,"['drama', 'comedy', 'thriller', 'crime']","['CA', 'US']",,tt6158968,5.8,8109.0,9.738,5.4,,['Rodrigo Grota']
2172,tm326624,Unrest,MOVIE,"When Harvard PhD student Jennifer Brea is struck down at 28 by a fever that leaves her bedridden, doctors tell her it’s ""all in her head."" Determined to live, she sets out on a virtual journey to document her story—and four other families' stories—fighting a disease medicine forgot.",2017,,97,"['documentation', 'drama', 'history', 'romance', 'european']","['US', 'DK', 'GB']",,tt6510268,7.6,2904.0,3.955,7.2,"['Jennifer Brea', 'Whitney Dafoe', 'Samuel Bearman', 'Jessica Taylor', 'Omar Wasow']",['Jennifer Brea']
2173,ts56125,Ingobernable,SHOW,"The First Lady of Mexico has big plans to improve conditions for the country. As she starts to lose faith in her husband, President Diego Nava, she finds herself at a crossroad where she will need to find a way to deal with a great challenge.",2017,TV-MA,39,"['war', 'crime', 'drama', 'thriller']",['MX'],3.0,tt6495756,7.0,3116.0,13.874,6.5,"['Tamara Mazarrasa', 'Eréndira Ibarra', 'Alberto Guerra', 'Álvaro Guerrero', 'Kate del Castillo', 'Maxi Iglesias', 'Aida López', 'Alicia Jaziz Zapién']",
2174,ts53399,Eternal Love,SHOW,"Three hundred years ago, Bai Qian stood on the Zhu Xian Terrace, turned around and jumped off without regret. Ye Hua stood by the bronze mirror to witness with his own eyes her death. Three hundred years later, in the East Sea Dragon Palace, the two meet unexpectedly. Another lifetime another world, after suffering betrayal Bai Qian no longer feels anything, yet she can't seem to comprehend Ye Hua's actions. Three lives three worlds, her and him, are they fated to love again?",2017,TV-14,45,"['scifi', 'drama', 'fantasy', 'romance', 'family']",['CN'],1.0,tt6488862,8.3,2339.0,20.099,7.8,"['Yang Mi', 'Mark Chao', 'Dilraba Dilmurat', 'Vengo Gao', 'Vin Zhang', 'Ken Chang', 'Alan Yu', 'Maggie Huang', 'Zhu Xudan', 'Li Dongheng', 'Wang Xiao', 'Lai Yi', 'Liu Ruilin', 'Dai Si', 'An Yuexi', 'Ryan Zhang', 'Hummer Zhang', 'Xinyi Li']",['Lam Yuk Fan']
2175,tm443993,"Take the Ball, Pass the Ball",MOVIE,"Take the Ball, Pass the Ball is the definitive story of the greatest football team ever assembled. For four explosive years, Pep Guardiola's Barça produced the greatest football in history, seducing fans around the world. In this exclusive, first-hand account of events between 2008 and 2012, the players themselves reveal the tension of the bitter Guardiola-Mourinho rivalry, the emotion of Abidal's fight back from cancer to lift the European Cup and how Messi, the best footballer the world's ever seen, was almost rejected by Barça as a 13-year-old.",2018,,107,"['documentation', 'sport', 'european']",['ES'],,tt9135854,7.9,3089.0,5.023,7.8,"['Pep Guardiola', 'Lionel Messi', 'Xavi Hernández', 'Andrés Iniesta', 'Gerard Piqué', 'Sergio Busquets', 'Carles Puyol', 'Thierry Henry', ""Samuel Eto'o"", 'Víctor Valdés', 'Jordi Cruyff', 'Charly Rexach', 'Eric Abidal', 'Dani Alves', 'Eiður Guðjohnsen', 'José Manuel Pinto', 'Fabio Capello']",['Duncan McMath']
2176,ts82445,Ashes of Love,SHOW,Jin Mi is the daughter of a flower deity who is fed a pill that prevents her from feeling or expressing romantic love. She gets tangled in a love triangle with Heavenly Prince Xu Feng and the ambitious Night Deity Run Yu.,2018,TV-14,43,"['comedy', 'drama', 'thriller', 'fantasy', 'romance']",['CN'],1.0,tt8976346,8.3,1963.0,17.576,8.6,"['Yang Zi', 'Deng Lun', 'Luo Yunxi', 'Wang Yifei', 'Yukee Chen', 'Zhou Tingwei', 'Wang Renjun', 'Zhang Junran', 'Ning Wentong']","['Zhu Ruibin', 'Cheng Feng']"
2177,ts80411,Lawless Lawyer,SHOW,"Driven by the desire to avenge his mother, a former gangster turned lawyer uses both his fists and the loopholes in law to fight against those with absolute power.",2018,TV-14,64,"['crime', 'action', 'drama', 'thriller']",['KR'],1.0,tt8160178,7.6,1785.0,18.479,7.6,"['Lee Joon-gi', 'Seo Yea-ji', 'Lee Hye-young', 'Choi Min-soo', 'Yeom Hye-ran', 'Ahn Nae-sang', 'Lee Han-wi', 'Lee Dae-yeon', 'Choi Dae-hoon', 'Park Ho-san', 'Kim Kwang-kyu', 'Seo Ye-hwa']",['Kim Jin-min']
2178,ts55232,Cyborg 009: Call of Justice,SHOW,"Years after taking up normal lives incognito, the cyborgs are forced to fight again when the superhuman Blessed appear with a plan for humanity.",2017,,24,"['scifi', 'animation', 'action']",['JP'],1.0,tt6921524,5.7,222.0,4.999,7.2,"['Kenji Nomura', 'Satoshi Hino', 'Mitsuaki Madono', 'Setsuji Sato', 'Haruki Ishiya', 'Keisuke Koumoto', 'Risa Taneda', 'Misato Fukuen', 'Takuya Sato']",['Kenji Kamiyama']
2179,tm420656,Reprisal,MOVIE,"Jacob, a bank manager haunted by a violent heist that took the life of a coworker, teams up with his ex-cop neighbor, James, to bring down the assailant. While the two men work together to figure out the thief’s next move, Gabriel, the highly-trained criminal, is one step ahead. When Gabriel kidnaps Jacob’s wife and daughter, Jacob barrels down a path of bloodshed that initiates an explosive counterattack and brings all three men to the breaking point.",2018,R,89,"['action', 'thriller', 'crime', 'drama']","['GB', 'US']",,tt6547170,4.2,7504.0,13.316,5.3,"['Frank Grillo', 'Bruce Willis', 'Johnathon Schaech', 'Olivia Culpo', 'Natali Yura', 'Tyler Jon Olson', 'Wass Stevens', 'Colin Egglesfield', 'Shea Buckner', 'Christopher Rob Bowen', 'Ken Strunk', 'Tamara Belous', 'Cameron Brexler', 'Geoff Reeves', 'John Dauer', 'Uncle Murda', 'Natalia Sophie Butler', 'Jesse Pruett', 'Rachele Richey', 'Sergio Rizzuto', 'Jennifer Titus', 'Joy Corrigan', 'Corey Mills', 'Martin Blencowe', 'David Yuzuk', 'Lauren Rhoden', 'Sarah Fultz', 'Brian D. Wolfe', 'Shepard ""Shep"" Rose', 'Brian Schaeffer', 'Chick Bernhard', 'Carl Anthony Nespoli', 'Chip Fumicello', 'Jeff Galpin', 'Craig Conover', 'Zach Kaltenbach', 'Rajiim A. Gross', 'Myles Jeffrey', 'Francesca Siena Tyberg', 'Indira Rubio Germain', 'Laurel Fedor']",['Brian A. Miller']
2180,tm441198,The Princess Switch,MOVIE,"When a down-to-earth Chicago baker and a soon-to-be princess discover they look like twins, they hatch a Christmastime plan to trade places.",2018,PG,101,"['romance', 'drama', 'family', 'comedy']",['US'],,tt8954732,6.0,27852.0,24.268,7.037,"['Vanessa Hudgens', 'Nick Sagar', 'Alexa Adeosun', 'Sam Palladio', 'Suanne Braun', 'Mark Fleischmann', 'Sara Stewart', 'Robin Soans', 'Natali Yura', 'Chris Jarvis', 'Jo Cameron Brown', 'Pavel Douglas', 'Amy Griffiths', 'Clara Ciobanu', 'Emmett Friel']",['Mike Rohl']
2181,tm430104,High Society,MOVIE,"The story of the journey of married couple up the social latter. The husband is professor at Seoul National University who is running for the National Assembly, and his wife is a painter.",2018,,119,"['drama', 'crime']",['KR'],,tt8865580,5.5,1018.0,8.963,5.8,"['Park Hae-il', 'Soo Ae', 'Yoon Je-moon', 'Ra Mi-ran', 'Lee Jin-wook', 'Kim Gyu-sun', 'Han Joo-young', 'Kim Kang-woo', 'Jang So-yeon', 'Park Sung-hoon', 'Park Jin-woo', 'Kim Seung-hoon', 'Jeon Eun-mi', 'Mao Hamasaki', 'Bek Hyun-jin', 'Kim Gyeong-min', 'Park Joo-hee']",['Byun Hyuk']
2182,ts309731,Gormiti,SHOW,"Toby, Nick, Lucas and Jessica have hidden in the kitchen of their house a secret passage that leads to the ""Temple of the Elements"", from where they are transported to Gorm.",2018,TV-Y,11,"['comedy', 'action', 'animation', 'fantasy', 'thriller']","['ES', 'IT']",4.0,tt9077350,5.2,113.0,4.851,9.2,"['Stefano Broccoletti', 'Stefano de Filippis', 'Alessio De Filippis', 'Federico Di Pofi', 'Stephanie Figueira', 'Sara Ballerani', 'Mario Bombardieri', 'Pierluigi Astore']",
2183,tm285649,The Ottoman Lieutenant,MOVIE,"Lillie, a determined American woman, ventures overseas to join Dr. Jude at a remote medical mission in the Ottoman Empire (now Turkey). However, Lillie soon finds herself at odds with Jude and the mission’s founder, Woodruff, when she falls for the titular military man, Ismail, just as the war is about to erupt.",2017,R,111,"['war', 'romance', 'drama']","['TR', 'US']",,tt4943322,6.4,25674.0,14.87,6.2,"['Ben Kingsley', 'Paul Barrett', 'Josh Hartnett', 'Michiel Huisman', 'Hera Hilmar', 'Haluk Bilginer', 'Affif Ben Badra', 'Selçuk Yöntem', 'Brian Caspe', 'Begum Burian', 'Jessica Turner', 'Peter Hosking', 'Hasan Say', 'Aysen Sümercan', 'Murat Seven', 'Bree Welch', 'Joe Weintraub', 'Ara Woland']",['Joseph Ruben']
2184,tm313293,Whose Streets?,MOVIE,"A nonfiction account of the Ferguson uprising told by the people who lived it, this is an unflinching look at how the killing of 18-year-old Michael Brown inspired a community to fight back—and sparked a global movement.",2017,R,90,['documentation'],['US'],,tt6176928,5.5,1337.0,2.526,5.8,"['Brittany Ferrell', 'Bassem Masri', 'Tef Poe', 'Kayla Reed', 'Tory Russell', 'Alexis Templeton', 'David Whitt']",['Sabaah Folayan']
2185,tm357820,The Open House,MOVIE,A teenager and his mother find themselves besieged by threatening forces when they move into a new house.,2018,,94,"['thriller', 'horror']",['US'],,tt7608028,3.3,34156.0,13.15,3.7,"['Dylan Minnette', 'Piercey Dalton', 'Sharif Atkins', 'Patricia Bethune', 'Matt Angel', 'Suzanne Coote', 'Aaron Abrams', 'Kathryn Beckwith', 'Ethan Cushing', 'Edward Olson', 'Leigh Parker', 'Paul Rae', 'Jessica Robertson', 'Katie Walder', 'Robert Everett Williams Jr.', 'Ryan Robertson']","['Suzanne Coote', 'Matt Angel']"
2186,ts86949,The A List,SHOW,"Romance, rivalry and radical mystery collide as a group of teens attend a remote island sleepaway camp in this suspenseful, supernatural drama.",2018,TV-PG,27,"['drama', 'thriller', 'family', 'crime']",['GB'],2.0,tt9185110,5.3,2904.0,11.645,6.804,"['Rosie Dwyer', 'Savannah Baker', 'Dylan Brady', 'Byron Easmon', 'Barnaby Tobias', 'Micheal Ward']",
2187,tm440996,Trevor Noah: Son of Patricia,MOVIE,"Trevor Noah gets out from behind the ""Daily Show"" desk and takes the stage for a stand-up special that touches on racism, immigration, camping and more.",2018,R,63,['comedy'],['US'],,tt9170648,7.3,4101.0,6.861,7.0,['Trevor Noah'],['David Paul Meyer']
2188,tm260272,Little Evil,MOVIE,"Gary, who has just married Samantha, the woman of his dreams, discovers that her six-year-old son may be the Antichrist.",2017,,94,"['horror', 'comedy', 'fantasy']",['US'],,tt2937366,5.6,21421.0,8.528,5.6,"['Adam Scott', 'Evangeline Lilly', 'Owen Atlas', 'Bridget Everett', 'Donald Faison', ""Chris D'Elia"", 'Kyle Bornheimer', 'Clancy Brown', 'Tyler Labine', 'Sally Field', 'Marcus Terrell Smith', 'James Weir', 'Chip Zien', 'Rick Applegate', 'Ken Bolden', 'Brad Williams', 'Allen Roth', 'Hank Harris', 'Carla Gallo', 'Sasha Williams', 'Eli Craig', 'Ray Wise']",['Eli Craig']
2189,ts82375,Beyblade Burst Turbo,SHOW,,2018,TV-Y7,22,"['scifi', 'action']",['JP'],1.0,,,,0.6,0.5,,
2190,ts82843,The Curious Creations of Christine McConnell,SHOW,"Wickedly talented baker and artist Christine McConnell fills her home with haunting confections, creepy crafts -- and wildly inappropriate creatures.",2018,TV-PG,27,"['comedy', 'reality', 'horror']",['US'],1.0,tt8773080,7.7,2397.0,3.175,7.3,"['Christine McConnell', 'Colleen Smith', 'Adam Mayfield']",
